,Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
558,372.0,NY,40.743.662,-73.984.268,10016,c:2245,New York,,Advaliant,0.0,4/16/2013,05/04/2009,04/01/2004,04/01/2004,-90.466,-90.466,-60.466,-38.822,6.0,1.0,100000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:2245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
559,224.0,GA,337.812.614,-8.436.756.170.000.000,30309,c:16618,Atlanta,,Vocalocity,1.0,01/01/2007,,1/28/2009,8/29/2011,20.767,46.603,45.836,4.726,9.0,2.0,13600000.0,2.0,GA,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:16618,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,acquired
560,153.0,CA,377.766.184,-1.223.938.931,94107,c:1541,San Francisco,,Dapper,1.0,10/01/2006,11/16/2010,12/01/2007,12/01/2007,11.671,11.671,1.926,40.137,19.0,1.0,3000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:1541,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
561,164.0,CA,37.791.564,-122.399.981,94104,c:15687,San Francisco,,SeeSaw Networks,0.0,01/01/2005,01/01/2012,11/16/2006,6/23/2011,1.874,64.767,,,4.0,5.0,21138876.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:15687,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,closed
562,350.0,MA,4.236.401.400.000.000,-71.101.375,2139,c:20889,Cambridge,,oneforty,1.0,3/31/2009,,06/10/2009,01/11/2010,0.1945,0.7836,1.211,23.836,13.0,4.0,2345000.0,3.0,MA,0.0,0.0,1.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:20889,0.0,1.0,1.0,0.0,0.0,0.0,5.75,1.0,acquired
563,374.0,CA,37.566.123,-122.323.045,94401,c:2272,San Mateo,,Smalltown,0.0,1/15/2005,01/04/2010,11/01/2005,11/01/2005,0.7945,0.7945,20.466,3.326,7.0,1.0,4000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:2272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,closed
564,856.0,CA,37.406.914,-12.209.037,94043,c:5043,Mountain View,Mountain View CA 94043,Skyrider,0.0,01/01/2003,10/15/2008,10/23/2006,03/05/2008,3.811,51.781,17.507,3.589,2.0,2.0,17000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:5043,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,closed
565,729.0,NY,40.750.519,-73.993.494,10001,c:42193,New York,New York NY 10001,SkillSlate,1.0,01/01/2009,,10/20/2010,10/20/2010,1.8,1.8,19.151,19.151,8.0,1.0,1100000.0,1.0,NY,0.0,1.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:42193,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,acquired
566,968.0,KY,38.046.407,-84.497.039,40507,c:60521,Lexington,Lexington KY 40507,AwesomeTouch,1.0,7/26/2010,,4/30/2010,06/01/2011,-0.2384,0.8493,0.9014,0.9014,3.0,4.0,59700.0,1.0,KY,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:60521,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
567,839.0,CA,37.814.202,-122.477.959,94025,c:4881,Menlo Park,,Syncplicity,1.0,11/03/2008,,10/31/2008,10/31/2008,-0.0082,-0.0082,29.726,37.041,12.0,1.0,2350000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:4881,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
568,1040.0,VA,3.887.804.000.000.000,-77.436.151,22031,c:7345,Chantilly,,Fortisphere,0.0,01/01/2006,05/01/2010,11/19/2007,11/19/2007,18.822,18.822,1.0,1.0,2.0,1.0,10000000.0,1.0,VA,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:7345,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,closed
569,12.0,CA,37.424.298,-122.139.809,94306,c:103204,Palo Alto,Palo Alto CA 94306,PlayerDuel,0.0,01/01/2011,05/01/2013,09/05/2011,6/13/2012,0.6767,14.493,0.0,0.0,2.0,2.0,21189.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:103204,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,closed
570,441.0,MA,423.988.661,-71.253.781,2451,c:25743,Waltham,,Aveksa,1.0,01/01/2004,,6/14/2006,2/25/2009,24.521,51.562,76.712,82.219,7.0,3.0,28000000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:25743,0.0,0.0,1.0,1.0,1.0,0.0,26.667,1.0,acquired
571,915.0,CA,37.386.778,-121.966.277,95054,c:55829,Santa Clara,Santa Clara CA 95054,PANTA Systems,0.0,01/01/2002,2/14/2011,05/01/2005,05/01/2005,33.315,33.315,,,0.0,1.0,9500000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:55829,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,closed
572,458.0,CA,37.352.313,-121.967.982,95054,c:26556,Santa Clara,,Beceem Communications,1.0,10/01/2003,,6/30/2005,4/22/2009,17.479,55.616,22.548,22.548,5.0,3.0,69600000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,semiconductor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:26556,1.0,0.0,0.0,1.0,0.0,1.0,76.667,1.0,acquired
573,516.0,VA,38.919.954,-7.721.249.300.000.000,22102,c:29312,McLean,,Trust Digital,1.0,03/01/2003,,11/04/2005,7/29/2009,26.822,64.164,28.411,72.356,11.0,3.0,23500000.0,2.0,VA,0.0,0.0,0.0,0.0,1.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:29312,1.0,0.0,0.0,1.0,1.0,0.0,36.667,1.0,acquired
574,534.0,OR,45.413.842,-122.725.662,97035,c:3050,Lake Oswego,Lake Oswego OR 97035,Sabrix,1.0,01/01/2002,,6/21/2006,6/21/2006,44.712,44.712,67.534,67.534,6.0,1.0,13000000.0,1.0,OR,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:3050,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,acquired
575,471.0,NY,4.073.901,-73.997.259,10011,c:2709,New York,New York NY 10011,Panther Express,1.0,01/01/2005,,7/25/2006,2/27/2008,15.616,31.562,3.0,34.959,8.0,2.0,21750000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:2709,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,acquired
576,893.0,PA,40.602.206,-7.547.127.900.000.000,18106,c:53946,Allentown,Allentown PA 18106,T-Networks,0.0,01/01/2000,09/06/2011,2/28/2005,2/28/2005,51.644,51.644,,,0.0,1.0,5750000.0,0.0,PA,0.0,0.0,0.0,0.0,1.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:53946,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,closed
577,509.0,ME,42.645.342,-7.123.454.699.999.990,1876,c:28752,Tewksbury,,BlueNote Networks,1.0,01/01/2005,,9/26/2005,03/06/2006,0.7342,11.753,0.1616,0.1616,1.0,2.0,23400000.0,1.0,ME,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:28752,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,acquired
578,44.0,CA,3.748.657.100.000.000,-122.229.161,94063,c:1148,Redwood City,,Predictify,0.0,03/01/2007,08/01/2009,3/25/2008,3/25/2008,10.685,10.685,0.8384,39.918,4.0,1.0,4300000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:1148,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,closed
579,328.0,TX,30.384.453.000.000.000,-97.709.809,78746,c:1967,Austin,,BreakingPoint Systems,1.0,8/28/2005,,11/12/2007,4/22/2010,22.082,46.521,-0.6548,-0.6548,1.0,2.0,20000000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:1967,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,acquired
580,472.0,CA,373.777.985,-1.219.744.545,95054,c:27142,Santa Clara,,OptiMedica,1.0,01/01/2004,,3/26/2008,05/10/2013,42.356,93.616,50.055,50.055,16.0,2.0,51000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:27142,0.0,0.0,0.0,0.0,1.0,0.0,3.5,1.0,acquired
581,727.0,MA,42.241.765,-71.166.164,2026,c:42123,Dedham,Dedham MA 2026,Metatomix,1.0,01/01/2000,,09/08/2003,2/17/2010,36.877,10.137,30.027,30.027,2.0,4.0,27101994.0,1.0,MA,0.0,0.0,1.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:42123,1.0,0.0,0.0,1.0,0.0,0.0,46.667,1.0,acquired
582,720.0,CA,37.320.309,-12.205.004,95014,c:41656,Cupertino,Cupertino CA 95014,Neterion,1.0,01/01/2001,,2/24/2006,2/24/2006,51.507,51.507,40.027,40.027,6.0,1.0,6480000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:41656,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,acquired
583,190.0,CA,37.477.037,-12.215.164,94085,c:16145,Sunnyvale,,Schooner Information Technology,1.0,05/01/2007,,10/01/2007,7/24/2009,0.4192,22.329,22.329,4.337,8.0,2.0,35000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:16145,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,acquired
584,1017.0,MA,42.358.956,-71.054.776,2109,c:6964,Boston,,Swaptree Inc.,0.0,01/01/2010,05/01/2013,07/01/2006,5/25/2010,-35.068,0.3945,-0.937,0.0849,5.0,3.0,11300000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:6964,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,closed
585,160.0,GA,33.956.215,-83.987.962,30043,c:155821,Lawrenceville,Lawrenceville GA 30043,Nalace Corporation,0.0,01/01/2012,05/01/2013,4/19/2012,4/19/2012,0.2986,0.2986,0.2986,0.2986,1.0,1.0,19000.0,1.0,GA,0.0,0.0,0.0,0.0,1.0,ecommerce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c:155821,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
586,840.0,NJ,40.728.158,-74.077.642,7302,c:49052,Jersey City,Jersey City NJ 7302,Quidsi,1.0,01/01/2005,,09/01/2006,4/20/2010,16.658,53.014,58.356,83.534,27.0,6.0,78500000.0,3.0,NJ,0.0,0.0,0.0,0.0,1.0,ecommerce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c:49052,0.0,0.0,1.0,1.0,1.0,1.0,3.4,1.0,acquired
587,236.0,NY,40.730.646,-73.986.614,10012,c:167795,NYC,NYC NY 10012,spotdock,0.0,11/15/2011,06/01/2013,01/10/2012,01/10/2012,0.1534,0.1534,,,4.0,1.0,600000.0,0.0,NY,0.0,1.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:167795,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,closed
588,603.0,MD,3.897.864.000.000.000,-76.492.786,21401,c:34152,Annapolis,Annapolis MD 21401,Netcordia,1.0,01/01/2000,,6/28/2005,7/31/2006,54.932,65.836,67.534,67.534,3.0,2.0,13000000.0,1.0,MD,0.0,0.0,0.0,0.0,1.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:34152,0.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,acquired
589,530.0,CA,37.386.665,-122.084.171,94040,c:3027,Mountain View,,SearchMe,0.0,07/01/2005,10/21/2009,07/01/2005,05/01/2008,0.0,28.356,29.205,43.096,7.0,5.0,43600000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:3027,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,closed
590,6.0,CA,37.776.246,-1.224.179.223,94103,c:10176,San Francisco,,Yammer,1.0,09/10/2008,,1/19/2009,2/29/2012,0.3589,34.712,33.397,51.918,38.0,5.0,142000000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:10176,0.0,0.0,1.0,1.0,1.0,1.0,5.2,1.0,acquired
591,851.0,CA,37.406.914,-12.209.037,94043,c:50076,Mountain View,Mountain View CA 94043,Clever Sense,1.0,04/11/2008,,6/17/2010,08/01/2011,21.836,33.068,27.260.000.000.000.000,35.425,6.0,2.0,2000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:50076,1.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,acquired
592,451.0,TX,30.354.768,-97.798.152,78730,c:26122,Austin,,AlterPoint,1.0,01/01/2001,,01/01/2003,1/17/2005,2.0,40.466,60.027,60.027,4.0,3.0,26800000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:26122,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,acquired
593,265.0,CA,37.261.986,-121.784.279,95138,c:17501,San Jose,,Shocking Technologies,0.0,01/01/2006,04/01/2013,4/17/2007,5/21/2012,12.904,63.889.999.999.999.900,0.0,0.0,2.0,6.0,55900000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:17501,1.0,0.0,1.0,1.0,1.0,0.0,3.2,1.0,closed
594,188.0,CA,37.386.665,-122.084.171,94040,c:1613,Mountain View,,Ribbit,1.0,2/23/2005,,10/01/2006,12/17/2007,16.027,28.137,34.301,7.411,14.0,2.0,11000000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:1613,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,acquired
595,719.0,CA,37.386.778,-121.966.277,95054,c:41484,Santa Clara,Santa Clara CA 95054,StorSimple,1.0,01/01/2009,,06/01/2009,6/23/2011,0.4137,2.474,3.0,3.0,19.0,3.0,31500000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:41484,0.0,0.0,1.0,1.0,1.0,0.0,33.333,1.0,acquired
596,1053.0,DC,38.894.955,-7.703.664.599.999.990,20009,c:76102,Washington,Washington DC 20009,NationalField,1.0,06/12/2009,,10/30/2012,10/30/2012,33.863,33.863,-0.0301,44.274,4.0,1.0,1500000.0,2.0,DC,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:76102,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,acquired
597,1064.0,NY,40.729.839,-73.991.781,10003,c:76765,New York,New York NY 10003,Tripl,0.0,5/17/2011,07/01/2013,5/20/2011,07/09/2012,0.0082,11.479,-0.0219,12.274,5.0,3.0,900000.0,3.0,NY,0.0,1.0,0.0,0.0,0.0,social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:76765,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,closed
598,423.0,CA,372.615.879,-1.219.578.487,95008,c:24986,Campbell,,Sadra Medical,1.0,01/01/2003,,6/17/2004,5/22/2009,14.603,63.918,64.192,64.192,4.0,3.0,58000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:24986,0.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,acquired
599,123.0,MA,4.248.510.200.000.000,-71.211.568,1803,c:14593,Burlington,,expressor software,1.0,01/01/2007,,07/01/2007,12/19/2011,0.4959,49.671,1.0,45.123,10.0,4.0,29050000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:14593,1.0,0.0,0.0,1.0,0.0,0.0,26.667,1.0,acquired
600,100.0,NV,36.170.538,-115.101.942,89101,c:138030,Las Vegas,Las Vegas NV 89101,NSFW Corporation,1.0,01/01/2011,,10/05/2011,6/14/2013,0.7589,24.521,21.644,29.014,3.0,2.0,250000.0,2.0,NV,0.0,0.0,0.0,0.0,1.0,news,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:138030,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,acquired
601,791.0,CA,37.386.778,-121.966.277,95054,c:45339,Santa Clara,Santa Clara CA 95054,Azaire Networks,0.0,01/01/2003,12/29/2011,8/25/2006,8/25/2006,36.493,36.493,,,2.0,1.0,21000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:45339,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,closed
602,56.0,NY,40.907.974,-7.384.179,10016,c:1214,New York,,Quigo,1.0,01/01/2000,,03/01/2004,06/07/2007,41.671,74.356,,,25.0,2.0,35000000.0,0.0,NY,0.0,1.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:1214,1.0,0.0,1.0,0.0,0.0,0.0,3.5,1.0,acquired
603,990.0,CA,37.779.281,-122.419.236,94105,c:63731,San Francisco,San Francisco CA 94105,Weatherista,0.0,8/16/2010,09/01/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2.0,1.0,500000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:63731,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
604,832.0,TX,32.997.114,-96.676.137,75082,c:47848,Richardson,Richardson TX 75082,Navini Networks,1.0,01/01/2000,,08/10/2005,6/21/2006,56.110.000.000.000.000,6.474,40.027,40.027,3.0,2.0,30920000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:47848,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,acquired
605,887.0,CA,37.409.147,-12.201.546.299.999.900,94089,c:5347,Sunnyvale,,VirtualLogix,1.0,01/01/2002,,01/01/2004,01/12/2010,2.0,80.356,65.863,65.863,9.0,4.0,29288979.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:5347,1.0,0.0,1.0,1.0,1.0,0.0,26.667,1.0,acquired
606,141.0,MA,426.555.302,-711.455.618,1810,c:14993,Andover,,Exit41,0.0,01/01/1999,05/01/2013,02/04/2007,05/12/2011,80.986,123.671,118.411,120.548,11.0,4.0,24200000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:14993,1.0,0.0,1.0,0.0,1.0,0.0,23.333,1.0,closed
607,62.0,CA,37.351.894,-122.085.807,94024,c:1223,Los Altos,,SezWho,1.0,10/01/2006,,10/01/2007,10/01/2007,1.0,1.0,12.521,52.548,4.0,1.0,1000000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:1223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,acquired
608,910.0,MN,44.912.723,-93.499.059,55343,c:55421,Minnetonka,Minnetonka MN 55343,Jobs2Web,1.0,01/01/2003,,01/01/2004,1/21/2006,1.0,30.575,54.192,54.192,3.0,2.0,5550000.0,1.0,MN,0.0,0.0,0.0,0.0,1.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:55421,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,acquired
609,499.0,CA,374.063.024,-1.221.088.743,94040,c:28403,Mountain View,,HighlightCam,0.0,7/27/2009,10/30/2013,06/01/2009,11/29/2011,-0.1534,23.425,0.063,15.836,8.0,2.0,3000000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:28403,0.0,1.0,1.0,0.0,0.0,0.0,3.5,1.0,closed
610,74.0,CA,37.391.642,-12.209.393.500.000.000,94040,c:1283,Mountain View,Mountain View CA 94040,MerchantCircle,1.0,10/01/2005,,06/05/2006,09/01/2007,0.6767,19.178,49.781,66.548,13.0,2.0,14300000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:1283,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.0,acquired
611,845.0,CA,32.901.049,-117.192.656,92121,c:49621,San Diego,San Diego CA 92121,Helicomm,0.0,01/01/2002,3/15/2013,3/21/2006,3/21/2006,42.192,42.192,,,0.0,1.0,1000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:49621,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,closed
612,146.0,CA,37.417.002,-12.207.871.000.000.000,94043,c:15122,Mountain View,,Kace networks,1.0,01/01/2003,,7/25/2005,5/22/2006,25.644,3.389,81.452,81.452,7.0,2.0,11000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:15122,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,acquired
613,662.0,NY,40.730.646,-73.986.614,10014,c:38019,New York,New York NY 10014,Thwapr,0.0,01/01/2007,7/20/2013,01/01/2009,01/01/2010,20.027,30.027,20.877,40.685,7.0,2.0,2000000.0,3.0,NY,0.0,1.0,0.0,0.0,0.0,photo_video,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:38019,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,closed
614,844.0,CA,40.234.451,-111.658.656,94103,c:4961,San Francisco,,Zinch,1.0,02/01/2007,,12/01/2007,10/20/2009,0.8301,27.178,42.466,47.918,17.0,2.0,5000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:4961,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
615,718.0,CA,37.320.309,-12.205.004,95014,c:41483,Cupertino,Cupertino CA 95014,Cloud.com,1.0,01/01/2008,,01/01/2010,01/01/2010,20.027,20.027,36.603,40.795,12.0,1.0,11000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:41483,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,acquired
616,66.0,CA,37.445.667,-122.166.911,94063,c:12348,Redwood City,,"Wildfire, a division of Google",1.0,07/01/2008,,12/01/2008,12/01/2011,0.4192,34.192,36.027,48.521,19.0,4.0,14100000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:12348,0.0,1.0,1.0,1.0,0.0,0.0,2.25,1.0,acquired
617,577.0,CA,34.062.504,-118.354.605,90036,c:3202,Los Angeles,,Authenticlick,0.0,08/05/2005,01/01/2009,02/01/2006,02/01/2006,0.4932,0.4932,22.411,22.411,8.0,1.0,5000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:3202,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,closed
618,581.0,WA,45.630.695,-122.674.456,98665,c:32144,Vancouver,Vancouver WA 98665,Idooble,0.0,01/01/2009,01/01/2012,01/01/2009,08/01/2010,0.0,15.808,-0.1671,-0.1671,1.0,2.0,400000.0,1.0,WA,0.0,0.0,0.0,0.0,1.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:32144,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
619,578.0,CA,37.658.313,-122.391.032,94080,c:32023,South San Francisco,South San Francisco CA 94080,BioSeek,1.0,01/01/2000,,5/23/2007,5/23/2007,73.945,73.945,40.027,40.027,4.0,1.0,10000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:32023,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,acquired
